ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating,ProductionHouse_Merged,Genres_Merged
766,"True Tears Specials",7,"['P.A. Works']","['Comedy']",DVD Special,2008,2.8,P.A.Works,Comedy
767,"Soul Eater Not!",12,"['Bones']","['Action', 'Based on a Manga', 'Comedy', 'Supernatural']",TV,2014,2.8,Bones,ActionBasedonaMangaComedySupernatural
769,"Ai no Wakakusa Monogatari",48,"['Nippon Animation']","['America', 'Based on a Novel', 'Drama', 'Family Friendly', 'World Masterpiece Theater']",TV,1987,2.8,NipponAnimation,AmericaBasedonaNovelDramaFamilyFriendlyWorldMasterpieceTheater
773,"Yu-Gi-Oh! Zexal II",73,"['Gallop']","['Based on a Manga', 'Card Battles', 'Shounen']",TV,2012 - 2014,2.8,Gallop,BasedonaMangaCardBattlesShounen
775,"Cardfight!! Vanguard",65,"['Studio Sakimakura']","['Action', 'Based on a Card Game', 'Card Battles', 'Family Friendly', 'Fantasy', 'Shounen', 'Tournaments']",TV,2011 - 2012,2.8,StudioSakimakura,ActionBasedonaCardGameCardBattlesFamilyFriendlyFantasyShounenTournaments
778,"The Rolling Girls",12,"['Wit Studio']","['Action', 'Adventure', 'Comedy', 'Original Work', 'Superpowers']",TV,2015,2.8,WitStudio,ActionAdventureComedyOriginalWorkSuperpowers
780,"Onegai My Melody Sukkiri♪",52,"['Studio Comet']","['Family Friendly', 'Fantasy', 'Magic', 'Magical Girl', 'Music', 'Original Work', 'Shoujo']",TV,2007 - 2008,2.8,StudioComet,FamilyFriendlyFantasyMagicMagicalGirlMusicOriginalWorkShoujo
782,"Honoo no Tenkousei",2,"['Gainax']","['Action', 'Boxing', 'Hand to Hand Combat', 'School Life', 'Sports']",OVA,1991,2.8,Gainax,ActionBoxingHandtoHandCombatSchoolLifeSports
784,"Happy Happy Clover",13,"['Group TAC']","['Animal Protagonists', 'Based on a Manga', 'Family Friendly']",TV,2007,2.8,GroupTAC,AnimalProtagonistsBasedonaMangaFamilyFriendly
785,"Mamotte Shugogetten OVA",8,"['Toei Animation']","['Comedy', 'Magic', 'Romance']",OVA,2000 - 2001,2.8,ToeiAnimation,ComedyMagicRomance
786,"Denshin Mamotte Shugogetten!",8,"['Toei Animation']","['Comedy', 'Magic', 'Romance']",OVA,2000 - 2001,2.8,ToeiAnimation,ComedyMagicRomance
788,"Telepathy Shoujo Ran",26,"['TMS Entertainment']","['Based on a Novel', 'Psychic Powers', 'School Life', 'Sci Fi', 'Supernatural']",TV,2008,2.8,TMSEntertainment,BasedonaNovelPsychicPowersSchoolLifeSciFiSupernatural
791,"Lord Marksman and Vanadis: Tigre-kun to Vanadi-chu",13,"['Satelight']","['Comedy']",Web,2014,2.8,Satelight,Comedy
792,"Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu",13,"['Satelight']","['Comedy']",Web,2014,2.8,Satelight,Comedy
794,"Nyoron Churuya-san",13,"['']","['Comedy', 'Slice of Life']",Web,2009,2.8,,ComedySliceofLife
795,"Winter Sonata: Episode 0",1,"['Studio Comet']","['Based on a TV Series', 'Drama', 'Romance']",TV Special,2009,2.8,StudioComet,BasedonaTVSeriesDramaRomance
795,"Winter Sonata: Episode 0",1,"['Studio Comet']","['Based on a TV Series', 'Drama', 'Romance']",TV Special,2009,2.8,StudioComet,BasedonaTVSeriesDramaRomance
796,"Borgman",35,"['Ashi Productions']","['Action', 'Monster-of-the-week', 'Sci Fi']",TV,1988,2.8,AshiProductions,ActionMonster-of-the-weekSciFi
797,"Chouon Senshi Borgman",35,"['Ashi Productions']","['Action', 'Monster-of-the-week', 'Sci Fi']",TV,1988,2.8,AshiProductions,ActionMonster-of-the-weekSciFi
801,"Astroboy (1980)",52,"['Mushi Pro']","['Action', 'Based on a Manga', 'Robots']",TV,1980 - 1981,2.8,MushiPro,ActionBasedonaMangaRobots
802,"Sky Girls Specials",9,"['J.C.Staff']","['"[]"']",DVD Special,2007 - 2008,2.8,J.C.Staff,
803,"Catman Series III",6,"['FCC']","['Abstract', 'Animal Protagonists', 'Flash Animation', 'Music', 'Slice of Life']",Web,2008,2.8,FCC,AbstractAnimalProtagonistsFlashAnimationMusicSliceofLife
805,"Nurse Witch Komugi-chan Magikarte Z",2,"['Tatsunoko Pro.']","['Comedy', 'Ecchi', 'Magical Girl', 'Parody']",OVA,2004 - 2005,2.8,TatsunokoPro.,ComedyEcchiMagicalGirlParody
811,"Tsuyokiss Cool x Sweet",12,"['Studio Hibari']","['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Ecchi', 'Romance', 'School Club', 'School Life']",TV,2006,2.8,StudioHibari,BasedonanErogeBasedonaVisualNovelComedyEcchiRomanceSchoolClubSchoolLife
812,"Xenosaga",12,"['Toei Animation']","['Based on a Video Game', 'Cyborgs', 'Military', 'Sci Fi']",TV,2005,2.8,ToeiAnimation,BasedonaVideoGameCyborgsMilitarySciFi
813,"Jigoku Sensei Nube: Kyoufu no Natsuyasumi! Ayashi no Umi no Densetsu!",1,"['Toei Animation']","['Supernatural']",Movie,1997,2.8,ToeiAnimation,Supernatural
815,"Fushigi na Melmo",26,"['Mushi Pro']","['"[]"']",TV,1971 - 1972,2.7,MushiPro,
816,"Marvelous Melmo",26,"['Mushi Pro']","['"[]"']",TV,1971 - 1972,2.7,MushiPro,
819,"Ikkitousen",13,"['J.C.Staff']","['Action', 'Based on a Manga', 'Ecchi', 'Hand to Hand Combat', 'Martial Arts', 'Panty Shots', 'Romance of the Three Kingdoms', 'School Life', 'Seinen', 'Violence']",TV,2003,2.7,J.C.Staff,ActionBasedonaMangaEcchiHandtoHandCombatMartialArtsPantyShotsRomanceoftheThreeKingdomsSchoolLifeSeinenViolence
820,"Catman Series II",8,"['FCC']","['Abstract', 'Animal Protagonists', 'Flash Animation', 'Music', 'Slice of Life']",Web,2002,2.7,FCC,AbstractAnimalProtagonistsFlashAnimationMusicSliceofLife
824,"Fight Ippatsu! Juuden-Chan!! Specials",6,"['']","['Comedy', 'Sexual Content']",DVD Special,2009 - 2010,2.7,,ComedySexualContent
824,"Fight Ippatsu! Juuden-Chan!! Specials",6,"['']","['Comedy', 'Sexual Content']",DVD Special,2009 - 2010,2.7,,ComedySexualContent
827,"Akame ga Kill! Theater",24,"['WHITE FOX']","['Based on a Manga', 'Comedy']",Web,2014,2.7,WHITEFOX,BasedonaMangaComedy
827,"Akame ga Kill! Theater",24,"['WHITE FOX']","['Based on a Manga', 'Comedy']",Web,2014,2.7,WHITEFOX,BasedonaMangaComedy
827,"Akame ga Kill! Theater",24,"['WHITE FOX']","['Based on a Manga', 'Comedy']",Web,2014,2.7,WHITEFOX,BasedonaMangaComedy
828,"Jetter Mars",27,"['Toei Animation']","['"[]"']",TV,1977,2.7,ToeiAnimation,
829,"Loveless Specials",6,"['J.C.Staff']","['"[]"']",DVD Special,2005 - 2006,2.7,J.C.Staff,
829,"Loveless Specials",6,"['J.C.Staff']","['"[]"']",DVD Special,2005 - 2006,2.7,J.C.Staff,
831,"Gasaraki",25,"['Sunrise']","['Action', 'Mecha', 'Military', 'Original Work', 'Political', 'Sci Fi']",TV,1998 - 1999,2.7,Sunrise,ActionMechaMilitaryOriginalWorkPoliticalSciFi
832,"Transformers: Armada",52,"['Actas']","['Mecha', 'Sci Fi']",TV,2003,2.7,Actas,MechaSciFi
833,"Chou Robot Seimeitai Transformers Micron Densetsu",52,"['Actas']","['Mecha', 'Sci Fi']",TV,2003,2.7,Actas,MechaSciFi
839,"High School! Kimengumi",86,"['Studio Comet']","['Comedy', 'School Life']",TV,1985 - 1987,2.7,StudioComet,ComedySchoolLife
840,"Tenshi no Shippo",12,"['Wonderfarm']","['Angels', 'Fantasy', 'Harem', 'Original Work', 'Romance']",TV,2001,2.7,Wonderfarm,AngelsFantasyHaremOriginalWorkRomance
842,"Examurai Sengoku",24,"['TMS Entertainment']","['Action', 'Adventure', 'Martial Arts']",TV,2009,2.7,TMSEntertainment,ActionAdventureMartialArts
847,"Massugu ni Ikou",4,"['Yumeta']","['Animal Protagonists', 'Comedy', 'Slice of Life']",OVA,2003,2.7,Yumeta,AnimalProtagonistsComedySliceofLife
848,"Morita-san wa Mukuchi TV",13,"['Seven']","['Based on a Manga', 'Comedy', 'School Life', 'Slice of Life']",TV,2011,2.7,Seven,BasedonaMangaComedySchoolLifeSliceofLife
848,"Morita-san wa Mukuchi TV",13,"['Seven']","['Based on a Manga', 'Comedy', 'School Life', 'Slice of Life']",TV,2011,2.7,Seven,BasedonaMangaComedySchoolLifeSliceofLife
848,"Morita-san wa Mukuchi TV",13,"['Seven']","['Based on a Manga', 'Comedy', 'School Life', 'Slice of Life']",TV,2011,2.7,Seven,BasedonaMangaComedySchoolLifeSliceofLife
851,"Inferno Cop",13,"['Studio Trigger']","['Anime Bancho', 'Comedy']",Web,2012 - 2013,2.7,StudioTrigger,AnimeBanchoComedy
854,"Nagato Yuki-chan no Shoushitsu",16,"['Satelight']","['Based on a Manga', 'Romance', 'School Life', 'Slice of Life']",TV,2015,2.7,Satelight,BasedonaMangaRomanceSchoolLifeSliceofLife
855,"The Disappearance of Nagato Yuki-chan",16,"['Satelight']","['Based on a Manga', 'Romance', 'School Life', 'Slice of Life']",TV,2015,2.7,Satelight,BasedonaMangaRomanceSchoolLifeSliceofLife
856,"Comic Party Specials",4,"['OLM']","['"[]"']",DVD Special,2003,2.7,OLM,
856,"Comic Party Specials",4,"['OLM']","['"[]"']",DVD Special,2003,2.7,OLM,
858,"Chikyuu ga Ugoita Hi",1,"['']","['Drama', 'Earthquake', 'Historical']",Movie,1997,2.7,,DramaEarthquakeHistorical
859,"Day the Earth Moved",1,"['']","['Drama', 'Earthquake', 'Historical']",Movie,1997,2.7,,DramaEarthquakeHistorical
860,"Encouragement of Climb Special",1,"['8-Bit']","['Slice of Life']",DVD Special,2013,2.7,8-Bit,SliceofLife
862,"Nurse Witch Komugi",5,"['Tatsunoko Pro.']","['Comedy', 'Otaku Culture', 'Parody']",OVA,2002,2.7,TatsunokoPro.,ComedyOtakuCultureParody
863,"If Her Flag Breaks",13,"['Hoods Entertainment']","['Comedy', 'Harem', 'Romance', 'School Life']",TV,2014,2.7,HoodsEntertainment,ComedyHaremRomanceSchoolLife
864,"Kanojo ga Flag wo Oraretara",13,"['Hoods Entertainment']","['Comedy', 'Harem', 'Romance', 'School Life']",TV,2014,2.7,HoodsEntertainment,ComedyHaremRomanceSchoolLife
864,"Kanojo ga Flag wo Oraretara",13,"['Hoods Entertainment']","['Comedy', 'Harem', 'Romance', 'School Life']",TV,2014,2.7,HoodsEntertainment,ComedyHaremRomanceSchoolLife
865,"Magikano",13,"['Tokyo Kids']","['Based on a Manga', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Panty Shots', 'Romance']",TV,2006,2.7,TokyoKids,BasedonaMangaComedyEcchiFantasyHaremMagicPantyShotsRomance
867,"Kaiketsu Jouki Tanteidan",26,"['XEBEC']","['Steampunk']",TV,1998 - 1999,2.7,XEBEC,Steampunk
870,"GeGeGe no Kitarou (2007)",100,"['Toei Animation']","['Action', 'Episodic', 'Supernatural']",TV,2007 - 2009,2.7,ToeiAnimation,ActionEpisodicSupernatural
874,"Green Green",12,"['Studio Matrix']","['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Ecchi', 'Romance', 'School Life']",TV,2003,2.7,StudioMatrix,BasedonanErogeBasedonaVisualNovelComedyEcchiRomanceSchoolLife
876,"Freezing Specials",6,"['A.C.G.T.']","['Comedy', 'Ecchi', 'Explicit Sex', 'Panty Shots']",DVD Special,2011,2.7,A.C.G.T.,ComedyEcchiExplicitSexPantyShots
876,"Freezing Specials",6,"['A.C.G.T.']","['Comedy', 'Ecchi', 'Explicit Sex', 'Panty Shots']",DVD Special,2011,2.7,A.C.G.T.,ComedyEcchiExplicitSexPantyShots
876,"Freezing Specials",6,"['A.C.G.T.']","['Comedy', 'Ecchi', 'Explicit Sex', 'Panty Shots']",DVD Special,2011,2.7,A.C.G.T.,ComedyEcchiExplicitSexPantyShots
877,"Ayakashi",12,"['Tokyo Kids']","['Action', 'Based on an Eroge', 'Based on a Visual Novel', 'Superpowers']",TV,2007 - 2008,2.7,TokyoKids,ActionBasedonanErogeBasedonaVisualNovelSuperpowers
879,"Cyborg 009: Chou Ginga Densetsu",1,"['Toei Animation']","['Sci Fi']",Movie,1980,2.7,ToeiAnimation,SciFi
882,"Kuusen Madoushi Kouhosei no Kyoukan",12,"['Diomedea']","['Action', 'Based on a Light Novel', 'Fantasy', 'Magic', 'Panty Shots', 'Post-apocalyptic', 'School Life']",TV,2015,2.7,Diomedea,ActionBasedonaLightNovelFantasyMagicPantyShotsPost-apocalypticSchoolLife
883,"Sky Wizards Academy",12,"['Diomedea']","['Action', 'Based on a Light Novel', 'Fantasy', 'Magic', 'Panty Shots', 'Post-apocalyptic', 'School Life']",TV,2015,2.7,Diomedea,ActionBasedonaLightNovelFantasyMagicPantyShotsPost-apocalypticSchoolLife
891,"Hiyokoi (2012)",3,"['']","['Romance', 'Shoujo']",TV Special,2012,2.7,,RomanceShoujo
898,"Taiyou no Yuusha Fighbird",48,"['']","['Combining Mecha', 'Mecha']",TV,1991 - 1992,2.7,,CombiningMechaMecha
899,"Brave Fighter of Sun Fighbird",48,"['']","['Combining Mecha', 'Mecha']",TV,1991 - 1992,2.7,,CombiningMechaMecha
900,"Amagami SS+ Picture Drama",1,"['']","['Based on a Visual Novel', 'Picture Drama', 'Romance', 'School Life']",DVD Special,2012,2.7,,BasedonaVisualNovelPictureDramaRomanceSchoolLife
900,"Amagami SS+ Picture Drama",1,"['']","['Based on a Visual Novel', 'Picture Drama', 'Romance', 'School Life']",DVD Special,2012,2.7,,BasedonaVisualNovelPictureDramaRomanceSchoolLife
900,"Amagami SS+ Picture Drama",1,"['']","['Based on a Visual Novel', 'Picture Drama', 'Romance', 'School Life']",DVD Special,2012,2.7,,BasedonaVisualNovelPictureDramaRomanceSchoolLife
903,"Comic Party Revolution OVA",4,"['Chaos Project']","['Doujinshi', 'Manga Industry', 'Otaku Culture']",OVA,2003 - 2004,2.7,ChaosProject,DoujinshiMangaIndustryOtakuCulture
903,"Comic Party Revolution OVA",4,"['Chaos Project']","['Doujinshi', 'Manga Industry', 'Otaku Culture']",OVA,2003 - 2004,2.7,ChaosProject,DoujinshiMangaIndustryOtakuCulture
907,"Happiness!",12,"['Artland']","['Based on an Eroge', 'Based on a Visual Novel', 'Harem', 'Magic', 'School Life']",TV,2006,2.7,Artland,BasedonanErogeBasedonaVisualNovelHaremMagicSchoolLife
912,"Magical Angel Creamy Mami",52,"['Kitty Films']","['Idols', 'Love Triangle', 'Magical Girl', 'Music', 'Original Work', 'Shoujo']",TV,1983 - 1984,2.7,KittyFilms,IdolsLoveTriangleMagicalGirlMusicOriginalWorkShoujo
913,"Tantei Team KZ: Jiken Note",1+,"['Signal.MD']","['Based on a Novel', 'Mystery', 'School Life']",TV,2015 - ?,2.7,Signal.MD,BasedonaNovelMysterySchoolLife
914,"Sousei no Aquarion Evol",1,"['Satelight']","['Mecha', 'Sci Fi']",OVA,2015,2.7,Satelight,MechaSciFi
915,"Follow Me",1,"['']","['"[]"']",Music Video,2012,2.7,,
916,"Muse: Follow Me",1,"['']","['"[]"']",Music Video,2012,2.7,,
917,"Macross 7 Plus",12,"['']","['"[]"']",Other,1995 - 1996,2.7,,
917,"Macross 7 Plus",12,"['']","['"[]"']",Other,1995 - 1996,2.7,,
920,"Nanami-chan 3rd Series",16,"['Group TAC']","['Animal Protagonists', 'Family Friendly']",TV,2006,2.7,GroupTAC,AnimalProtagonistsFamilyFriendly
923,"My Wife Is the Student Council President!",12,"['Seven']","['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Romance', 'School Life', 'Sexual Content', 'Sudden Girlfriend Appearance']",TV,2015,2.7,Seven,BasedonaMangaComedyEcchiNudityRomanceSchoolLifeSexualContentSuddenGirlfriendAppearance
924,"Okusama ga Seito Kaichou!",12,"['Seven']","['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Romance', 'School Life', 'Sexual Content', 'Sudden Girlfriend Appearance']",TV,2015,2.7,Seven,BasedonaMangaComedyEcchiNudityRomanceSchoolLifeSexualContentSuddenGirlfriendAppearance
926,"Betterman",26,"['Sunrise']","['Mecha', 'Sci Fi']",TV,1999,2.7,Sunrise,MechaSciFi
927,"Atarashii Sekai",1,"['']","['"[]"']",Music Video,2008,2.7,,
929,"Himitsu no Akko-chan",94,"['Toei Animation']","['Magical Girl']",TV,1969 - 1970,2.7,ToeiAnimation,MagicalGirl
932,"Popolocrois",26,"['TMS Entertainment']","['Adventure', 'Fantasy']",TV,2003 - 2004,2.7,TMSEntertainment,AdventureFantasy
933,"Dogtanian and the Three Muskehounds",26,"['Nippon Animation']","['Action', 'Animal Protagonists', 'Based on a Novel', 'Comedy', 'Europe', 'Fantasy', 'Swordplay']",TV,1981 - 1982,2.7,NipponAnimation,ActionAnimalProtagonistsBasedonaNovelComedyEuropeFantasySwordplay
934,"Wanwan Sanjushi",26,"['Nippon Animation']","['Action', 'Animal Protagonists', 'Based on a Novel', 'Comedy', 'Europe', 'Fantasy', 'Swordplay']",TV,1981 - 1982,2.7,NipponAnimation,ActionAnimalProtagonistsBasedonaNovelComedyEuropeFantasySwordplay
937,"Digimon Season 5: Savers",48,"['Toei Animation']","['Action', 'Adventure', 'Family Friendly', 'Fantasy', 'Monster-of-the-week', 'Shounen']",TV,2006 - 2007,2.7,ToeiAnimation,ActionAdventureFamilyFriendlyFantasyMonster-of-the-weekShounen
938,"Black★Rock Shooter",1,"['']","['Action', 'Vocaloid']",Music Video,2008,2.7,,ActionVocaloid
939,"Supercell: Black Rock Shooter",1,"['']","['Action', 'Vocaloid']",Music Video,2008,2.7,,ActionVocaloid
942,"MegaMan: Wishing upon a Star",3,"['Ashi Productions']","['Action', 'Adventure', 'Sci Fi']",OVA,2002,2.7,AshiProductions,ActionAdventureSciFi
943,"Rockman: Hoshi ni Negai wo",3,"['Ashi Productions']","['Action', 'Adventure', 'Sci Fi']",OVA,2002,2.7,AshiProductions,ActionAdventureSciFi
944,"GeGeGe no Kitarou",65,"['Toei Animation']","['Black and White', 'Episodic', 'Japanese Mythology', 'Supernatural']",TV,1968 - 1969,2.7,ToeiAnimation,BlackandWhiteEpisodicJapaneseMythologySupernatural
945,"Hentai Ouji to Warawanai Neko. Specials",13,"['J.C.Staff']","['"[]"']",DVD Special,2013,2.7,J.C.Staff,
948,"Shamanic Princess",6,"['Triangle Staff']","['Action', 'Fantasy', 'Magic', 'Original Work']",OVA,1996,2.7,TriangleStaff,ActionFantasyMagicOriginalWork
951,"Upotte!! OVA",1,"['XEBEC']","['Ecchi', 'Slice of Life']",OVA,2012,2.7,XEBEC,EcchiSliceofLife
952,"Time Bokan",61,"['Top Craft']","['Mecha', 'Sci Fi']",TV,1975 - 1976,2.7,TopCraft,MechaSciFi
954,"Strange Dawn",13,"['Hal Film Maker']","['Fantasy', 'Person in a Strange World']",TV,2000,2.7,HalFilmMaker,FantasyPersoninaStrangeWorld
955,"Sister Princess",26,"['Zexcs']","['Comedy', 'Drama', 'Harem', 'Slice of Life']",TV,2001,2.7,Zexcs,ComedyDramaHaremSliceofLife
956,"Memory (2009)",1,"['']","['Futuristic', 'Post-apocalyptic', 'Shorts']",Web,2009,2.7,,FuturisticPost-apocalypticShorts
960,"Kaidan Restaurant",23,"['Toei Animation']","['Episodic', 'Family Friendly', 'Horror', 'Mystery', 'Supernatural']",TV,2009 - 2010,2.7,ToeiAnimation,EpisodicFamilyFriendlyHorrorMysterySupernatural
961,"Thriller Restaurant",23,"['Toei Animation']","['Episodic', 'Family Friendly', 'Horror', 'Mystery', 'Supernatural']",TV,2009 - 2010,2.7,ToeiAnimation,EpisodicFamilyFriendlyHorrorMysterySupernatural
964,"Shoukoushi Cedie",43,"['Nippon Animation']","['World Masterpiece Theater']",TV,1988,2.7,NipponAnimation,WorldMasterpieceTheater
965,"Little Lord Fauntleroy",43,"['Nippon Animation']","['World Masterpiece Theater']",TV,1988,2.7,NipponAnimation,WorldMasterpieceTheater
967,"Vampire Hunter: The Animated Series",4,"['MADHOUSE']","['Androids', 'Futuristic', 'Monsters', 'Robots', 'Sci Fi', 'Violence']",OVA,1997 - 1998,2.7,MADHOUSE,AndroidsFuturisticMonstersRobotsSciFiViolence
969,"Night Warriors: Darkstalkers' Revenge",4,"['MADHOUSE']","['Androids', 'Futuristic', 'Monsters', 'Robots', 'Sci Fi', 'Violence']",OVA,1997 - 1998,2.7,MADHOUSE,AndroidsFuturisticMonstersRobotsSciFiViolence
970,"Mizuiro",2,"['Pink Pineapple']","['Drama', 'Romance', 'Supernatural']",OVA,2003,2.7,PinkPineapple,DramaRomanceSupernatural
971,"Reideen",26,"['Production I.G']","['Action', 'Drama', 'Mecha', 'Sci Fi']",TV,2007,2.7,ProductionI.G,ActionDramaMechaSciFi
972,"Minky Momo in Tabidachi no Eki",1,"['Ashi Productions']","['Family Friendly', 'Shoujo']",OVA,1994,2.7,AshiProductions,FamilyFriendlyShoujo
975,"Fairy Princess Minky Momo",63,"['Ashi Productions']","['Magic', 'Shoujo']",TV,1982 - 1983,2.7,AshiProductions,MagicShoujo
976,"Zoids Fuzors",26,"['Tokyo Kids']","['Action', 'Combining Mecha', 'Mecha']",TV,2004 - 2005,2.7,TokyoKids,ActionCombiningMechaMecha
978,"Kishin Houkou Demonbane TV",12,"['Viewworks']","['Action', 'Based on an Eroge', 'Based on a Visual Novel', 'Fantasy', 'Mecha']",TV,2006,2.7,Viewworks,ActionBasedonanErogeBasedonaVisualNovelFantasyMecha
979,"Demonbane TV",12,"['Viewworks']","['Action', 'Based on an Eroge', 'Based on a Visual Novel', 'Fantasy', 'Mecha']",TV,2006,2.7,Viewworks,ActionBasedonanErogeBasedonaVisualNovelFantasyMecha
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
980,"Teekyuu 2 Specials",2,"['Mappa']","['Based on a Manga', 'Comedy']",DVD Special,2013,2.7,Mappa,BasedonaMangaComedy
981,"Broken Down Film",1,"['Tezuka Productions']","['Black and White', 'Comedy', 'Shorts']",Movie,1985,2.7,TezukaProductions,BlackandWhiteComedyShorts
982,"Onboro Film",1,"['Tezuka Productions']","['Black and White', 'Comedy', 'Shorts']",Movie,1985,2.7,TezukaProductions,BlackandWhiteComedyShorts
984,"Petopeto-san",13,"['XEBEC']","['Based on a Light Novel', 'Comedy', 'Fantasy', 'Japanese Mythology', 'Romance', 'School Life', 'Seinen', 'Slice of Life']",TV,2005,2.7,XEBEC,BasedonaLightNovelComedyFantasyJapaneseMythologyRomanceSchoolLifeSeinenSliceofLife
986,"White Album",13,"['Seven Arcs']","['Based on an Eroge', 'Based on a Visual Novel', 'Drama', 'Idols', 'Romance']",TV,2009,2.7,SevenArcs,BasedonanErogeBasedonaVisualNovelDramaIdolsRomance
986,"White Album",13,"['Seven Arcs']","['Based on an Eroge', 'Based on a Visual Novel', 'Drama', 'Idols', 'Romance']",TV,2009,2.7,SevenArcs,BasedonanErogeBasedonaVisualNovelDramaIdolsRomance
988,"Upotte!!",10,"['XEBEC']","['Action', 'Based on a Manga', 'Comedy', 'Ecchi', 'Gunfights', 'School Life']",Web,2012,2.7,XEBEC,ActionBasedonaMangaComedyEcchiGunfightsSchoolLife
989,"Jewelpet Happiness",52,"['Studio Comet']","['Family Friendly']",TV,2013 - 2014,2.7,StudioComet,FamilyFriendly
990,"Tokyo Tribe 2",13,"['MADHOUSE']","['Action', 'Based on a Manga', 'Explicit Violence', 'Nudity']",TV,2006 - 2007,2.7,MADHOUSE,ActionBasedonaMangaExplicitViolenceNudity
992,"Love Get Chu",25,"['Radix']","['Based on a Visual Novel', 'Comedy', 'Idols', 'Romance']",TV,2006,2.7,Radix,BasedonaVisualNovelComedyIdolsRomance
994,"Master of Mosquiton 99",26,"['Zero-G Room']","['Vampires']",TV,1997 - 1998,2.7,Zero-GRoom,Vampires
995,"X-Men",12,"['MADHOUSE']","['Action', 'Based on a Comic Book', 'Marvel Comics', 'Psychic Powers', 'Superpowers']",TV,2011,2.7,MADHOUSE,ActionBasedonaComicBookMarvelComicsPsychicPowersSuperpowers
997,"Virtua Fighter",35,"['TMS Entertainment']","['Action', 'Martial Arts']",TV,1995 - 1996,2.7,TMSEntertainment,ActionMartialArts
1000,"Galaxy Angel Rune",13,"['Satelight']","['Comedy', 'Outer Space', 'Sci Fi']",TV,2006,2.7,Satelight,ComedyOuterSpaceSciFi
1007,"Cardfight!! Vanguard G",48,"['TMS Entertainment']","['Action', 'Based on a Card Game', 'Card Battles', 'Family Friendly', 'Fantasy', 'Shounen', 'Tournaments']",TV,2014 - 2015,2.7,TMSEntertainment,ActionBasedonaCardGameCardBattlesFamilyFriendlyFantasyShounenTournaments
1009,"Knight Hunters",25,"['Studio Deen']","['Action', 'Assassins', 'Drama']",TV,1998,2.7,StudioDeen,ActionAssassinsDrama
1012,"Rail Wars!",12,"['Passione']","['Based on a Light Novel', 'Ecchi', 'Harem', 'Nudity', 'Trains', 'Work Life']",TV,2014,2.7,Passione,BasedonaLightNovelEcchiHaremNudityTrainsWorkLife
1014,"30-sai no Hoken Taiiku",12,"['Gathering']","['Comedy', 'Ecchi', 'Seinen', 'Sexual Content', 'Supernatural']",TV,2011,2.7,Gathering,ComedyEcchiSeinenSexualContentSupernatural
1019,"Dance in the Vampire Bund Recap",1,"['Shaft']","['Action', 'Ecchi', 'Nudity', 'Recap', 'Vampires']",TV Special,2010,2.7,Shaft,ActionEcchiNudityRecapVampires
1019,"Dance in the Vampire Bund Recap",1,"['Shaft']","['Action', 'Ecchi', 'Nudity', 'Recap', 'Vampires']",TV Special,2010,2.7,Shaft,ActionEcchiNudityRecapVampires
1020,"Megami Kouhosei",12,"['XEBEC']","['Aliens', 'Mecha', 'Outer Space', 'Sci Fi']",TV,2000,2.7,XEBEC,AliensMechaOuterSpaceSciFi
1024,"Tenrankai no E",1,"['Mushi Pro']","['Collections']",Movie,1966,2.7,MushiPro,Collections
1025,"Pictures at an Exhibition",1,"['Mushi Pro']","['Collections']",Movie,1966,2.7,MushiPro,Collections
1026,"Ai Shoujo Pollyanna Monogatari",51,"['Nippon Animation']","['America', 'Based on a Novel', 'World Masterpiece Theater']",TV,1986,2.7,NipponAnimation,AmericaBasedonaNovelWorldMasterpieceTheater
1027,"Story of Pollyanna, Girl of Love",51,"['Nippon Animation']","['America', 'Based on a Novel', 'World Masterpiece Theater']",TV,1986,2.7,NipponAnimation,AmericaBasedonaNovelWorldMasterpieceTheater
1029,"Penguin Musume Heart Special",1,"['']","['"[]"']",Web,2008,2.7,,
1029,"Penguin Musume Heart Special",1,"['']","['"[]"']",Web,2008,2.7,,
1033,"Beast Wars Neo",35,"['Ashi Productions']","['Action', 'Robots', 'Sci Fi']",TV,1999,2.7,AshiProductions,ActionRobotsSciFi
