ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating,ProductionHouse_Merged,Genres_Merged
2672,"Keroro",23,"['Sunrise']","['Comedy', 'Sci-Fi', 'Shounen']",TV,2014-2014,PG-13,Sunrise,ComedySci-FiShounen
3107,"Huckleberry Finn Monogatari",26,"['None found', 'add some']","['Adventure']",TV,1994-1995,None,Nonefoundaddsome,Adventure
3107,"Huckleberry Finn Monogatari",26,"['None found', 'add some']","['Adventure']",TV,1994-1995,None,Nonefoundaddsome,Adventure
2827,"Seikon no Qwaser II (The Qwaser of Stigmata II)",12,"['Hoods Entertainment', 'Sentai Filmworks']","['Action', 'Ecchi', 'Shounen', 'Super Power', 'Supernatural']",TV,2011-2011,R+,HoodsEntertainmentSentaiFilmworks,ActionEcchiShounenSuperPowerSupernatural
2827,"Seikon no Qwaser II (The Qwaser of Stigmata II)",12,"['Hoods Entertainment', 'Sentai Filmworks']","['Action', 'Ecchi', 'Shounen', 'Super Power', 'Supernatural']",TV,2011-2011,R+,HoodsEntertainmentSentaiFilmworks,ActionEcchiShounenSuperPowerSupernatural
831,"Haikyuu!! Quest Picture Drama",3,"['Production I.G', 'Bandai Namco Games']","['Comedy', 'Fantasy', 'Game', 'Shounen']",OVA,2014-2014,PG-13,ProductionI.GBandaiNamcoGames,ComedyFantasyGameShounen
1282,"Mahou Shoujo Madoka★Magica (Puella Magi Madoka Magica)",12,"['Aniplex', 'Shaft', 'Mainichi Broadcasting', 'Movic', 'Nitroplus', 'Aniplex of America', 'Madoka Partners', 'Houbunsha']","['Drama', 'Magic', 'Psychological', 'Thriller']",TV,2011-2011,R,AniplexShaftMainichiBroadcastingMovicNitroplusAniplexofAmericaMadokaPartnersHoubunsha,DramaMagicPsychologicalThriller
492,"Macross Zero",5,"['Bandai Visual', 'Satelight']","['Adventure', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']",OVA,2002-2004,R+,BandaiVisualSatelight,AdventureMechaMilitarySci-FiShounen
2765,"Recorder to Randoseru Mi☆",12,"['Takeshobo', 'Seven']","['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,2013-2013,PG-13,TakeshoboSeven,ComedySchoolSeinenSliceofLife
1083,"Shingeki no Kyojin Picture Drama",9,"['Production I.G', 'FUNimation Entertainment', 'Studio Moriken']","['Comedy', 'Parody']",Special,2013-2014,PG-13,ProductionI.GFUNimationEntertainmentStudioMoriken,ComedyParody
2524,"Shutsugeki! Machine Robo Rescue",53,"['Sunrise', 'TV Tokyo', 'Bandai Visual', 'Lantis']","['Action', 'Mecha', 'Sci-Fi']",TV,2003-2004,PG,SunriseTVTokyoBandaiVisualLantis,ActionMechaSci-Fi
2524,"Shutsugeki! Machine Robo Rescue",53,"['Sunrise', 'TV Tokyo', 'Bandai Visual', 'Lantis']","['Action', 'Mecha', 'Sci-Fi']",TV,2003-2004,PG,SunriseTVTokyoBandaiVisualLantis,ActionMechaSci-Fi
1139,"Tide-Line Blue Special",1,"['Bandai Entertainment']","['Adventure', 'Drama', 'Shounen']",Special,2006-2006,PG-13,BandaiEntertainment,AdventureDramaShounen
3040,"Tactical Roar",13,"['Bandai Visual', 'Actas', 'Lantis']","['Comedy', 'Military', 'Romance', 'Sci-Fi']",TV,2006-2006,PG-13,BandaiVisualActasLantis,ComedyMilitaryRomanceSci-Fi
967,"Kuroshitsuji Picture Drama",1,"['A-1 Pictures']","['Demons', 'Supernatural']",Special,2010-2010,PG-13,A-1Pictures,DemonsSupernatural
2638,"Seikon no Qwaser (The Qwaser of Stigmata)",24,"['TAKI Corporation', 'Hoods Entertainment', 'Sentai Filmworks']","['Action', 'Ecchi', 'Shounen', 'Super Power', 'Supernatural']",TV,2010-2010,R+,TAKICorporationHoodsEntertainmentSentaiFilmworks,ActionEcchiShounenSuperPowerSupernatural
967,"Kuroshitsuji Picture Drama",1,"['A-1 Pictures']","['Demons', 'Supernatural']",Special,2010-2010,PG-13,A-1Pictures,DemonsSupernatural
2638,"Seikon no Qwaser (The Qwaser of Stigmata)",24,"['TAKI Corporation', 'Hoods Entertainment', 'Sentai Filmworks']","['Action', 'Ecchi', 'Shounen', 'Super Power', 'Supernatural']",TV,2010-2010,R+,TAKICorporationHoodsEntertainmentSentaiFilmworks,ActionEcchiShounenSuperPowerSupernatural
1691,"Sukitte Ii na yo. (Say &quot;I Love You&quot;.)",13,"['Starchild Records', 'Kodansha', 'Zexcs', 'Magic Capsule', 'Sentai Filmworks', 'Yomiuri Advertising', 'GANSIS']","['Romance', 'School', 'Shoujo']",TV,2012-2012,PG-13,StarchildRecordsKodanshaZexcsMagicCapsuleSentaiFilmworksYomiuriAdvertisingGANSIS,RomanceSchoolShoujo
1004,"Bokura wa Minna Kawaisou Specials",14,"['Brains Base']","['Comedy']",Special,2014-2015,PG-13,BrainsBase,Comedy
1152,"Seirei Tsukai no Blade Dance Specials",6,"['TNK']","['Action', 'Fantasy', 'School', 'Supernatural']",Special,2014-2015,PG-13,TNK,ActionFantasySchoolSupernatural
3004,"Chousoku Henkei Gyrozetter",51,"['A-1 Pictures']","['Action', 'Cars', 'Mecha', 'Shounen']",TV,2012-2013,G,A-1Pictures,ActionCarsMechaShounen
2619,"Wakakusa no Charlotte",30,"['Nippon Animation', 'TV Asahi']","['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']",TV,1977-1978,G,NipponAnimationTVAsahi,DramaHistoricalKidsShoujoSliceofLife
2674,"Majin Bone",52,"['Toei Animation']","['Game']",TV,2014-2015,PG-13,ToeiAnimation,Game
3140,"Magne Robo Gakeen",39,"['Toei Animation', 'TV Asahi', 'Oh! Production']","['Action', 'Mecha', 'Sci-Fi']",TV,1976-1977,PG-13,ToeiAnimationTVAsahiOh!Production,ActionMechaSci-Fi
3095,"Ai no Wakakusa Yama Monogatari",12,"['Gainax']","['Comedy']",TV,1999-1999,G,Gainax,Comedy
284,"Umi no Triton (1979) (Triton of the Sea (1979))",2,"['None found', 'add some']","['Adventure', 'Fantasy', 'Shounen']",Movie,1979-2002,G,Nonefoundaddsome,AdventureFantasyShounen
284,"Umi no Triton (1979) (Triton of the Sea (1979))",2,"['None found', 'add some']","['Adventure', 'Fantasy', 'Shounen']",Movie,1979-2002,G,Nonefoundaddsome,AdventureFantasyShounen
1404,"Dragon Ball Kai (2014)",61,"['Toei Animation', 'FUNimation Entertainment']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",TV,2014-2015,PG-13,ToeiAnimationFUNimationEntertainment,ActionAdventureComedyFantasyMartialArtsShounenSuperPower
3046,"Chogattai Majutsu Robot Ginguiser",26,"['Nippon Animation']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1977-1977,PG-13,NipponAnimation,AdventureMechaSci-FiShounen
3046,"Chogattai Majutsu Robot Ginguiser",26,"['Nippon Animation']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1977-1977,PG-13,NipponAnimation,AdventureMechaSci-FiShounen
1084,"Yuu☆Yuu☆Hakusho Picture Drama",1,"['Studio Pierrot']","['Action', 'Comedy', 'Demons', 'Martial Arts', 'Shounen']",Special,2009-2009,PG-13,StudioPierrot,ActionComedyDemonsMartialArtsShounen
1240,"Utawarerumono Picture Drama",3,"['Frontier Works']","['Comedy', 'Fantasy']",Special,2009-2010,PG-13,FrontierWorks,ComedyFantasy
255,"Hello Kitty no Cinderella (Hello Kitty in Cinderella)",1,"['Toho Company']","['Fantasy', 'Kids']",Movie,1989-1989,PG,TohoCompany,FantasyKids
255,"Hello Kitty no Cinderella (Hello Kitty in Cinderella)",1,"['Toho Company']","['Fantasy', 'Kids']",Movie,1989-1989,PG,TohoCompany,FantasyKids
2954,"Super Doll Licca-chan",52,"['Madhouse', 'TV Tokyo', 'Dentsu', 'Genco']","['Adventure', 'Comedy', 'Magic']",TV,1998-1999,G,MadhouseTVTokyoDentsuGenco,AdventureComedyMagic
1537,"Sidonia no Kishi (Knights of Sidonia)",12,"['Starchild Records', 'Mainichi Broadcasting', 'Kodansha', 'Sentai Filmworks', 'The Klock Worx', 'Polygon Pictures']","['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']",TV,2014-2014,R,StarchildRecordsMainichiBroadcastingKodanshaSentaiFilmworksTheKlockWorxPolygonPictures,ActionMechaSci-FiSeinenSpace
1417,"Ookiku Furikabutte (Big Windup!)",25,"['Aniplex', 'A-1 Pictures', 'FUNimation Entertainment', 'Mainichi Broadcasting', 'TBS', 'Kodansha', 'Movic', 'Rakuonsha']","['Comedy', 'Sports']",TV,2007-2007,PG-13,AniplexA-1PicturesFUNimationEntertainmentMainichiBroadcastingTBSKodanshaMovicRakuonsha,ComedySports
1417,"Ookiku Furikabutte (Big Windup!)",25,"['Aniplex', 'A-1 Pictures', 'FUNimation Entertainment', 'Mainichi Broadcasting', 'TBS', 'Kodansha', 'Movic', 'Rakuonsha']","['Comedy', 'Sports']",TV,2007-2007,PG-13,AniplexA-1PicturesFUNimationEntertainmentMainichiBroadcastingTBSKodanshaMovicRakuonsha,ComedySports
450,"Goku Sayonara Zetsubou Sensei (Goodbye Mr. Despair OAD)",3,"['Shaft']","['Comedy', 'Parody', 'School']",OVA,2008-2009,R,Shaft,ComedyParodySchool
1470,"Zoku Sayonara Zetsubou Sensei",13,"['Shaft', 'Starchild Records']","['Comedy', 'Parody', 'School']",TV,2008-2008,R,ShaftStarchildRecords,ComedyParodySchool
1482,"Zan Sayonara Zetsubou Sensei",13,"['Shaft']","['Comedy', 'Parody', 'School']",TV,2009-2009,R,Shaft,ComedyParodySchool
1570,"Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes)",24,"['FUNimation Entertainment', 'Lantis', 'Media Factory', 'Zexcs', 'Kadokawa Contents Gate']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",TV,2010-2010,R,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,ActionAdventureFantasyMagicShounen
1570,"Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes)",24,"['FUNimation Entertainment', 'Lantis', 'Media Factory', 'Zexcs', 'Kadokawa Contents Gate']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",TV,2010-2010,R,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,ActionAdventureFantasyMagicShounen
1570,"Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes)",24,"['FUNimation Entertainment', 'Lantis', 'Media Factory', 'Zexcs', 'Kadokawa Contents Gate']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",TV,2010-2010,R,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,ActionAdventureFantasyMagicShounen
462,"Fairy Tail OVA",5,"['Satelight', 'A-1 Pictures']","['Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen']",OVA,2011-2013,PG-13,SatelightA-1Pictures,ComedyEcchiFantasyMagicShounen
61,"Hoshi wo Ou Kodomo (Children who Chase Lost Voices)",1,"['Media Factory', 'Movic', 'CoMix Wave Films', 'Sentai Filmworks', 'Yahoo! Japan', 'Warner Music Japan']","['Adventure', 'Fantasy', 'Romance']",Movie,2011-2011,PG-13,MediaFactoryMovicCoMixWaveFilmsSentaiFilmworksYahoo!JapanWarnerMusicJapan,AdventureFantasyRomance
61,"Hoshi wo Ou Kodomo (Children who Chase Lost Voices)",1,"['Media Factory', 'Movic', 'CoMix Wave Films', 'Sentai Filmworks', 'Yahoo! Japan', 'Warner Music Japan']","['Adventure', 'Fantasy', 'Romance']",Movie,2011-2011,PG-13,MediaFactoryMovicCoMixWaveFilmsSentaiFilmworksYahoo!JapanWarnerMusicJapan,AdventureFantasyRomance
906,"Danshi Koukousei no Nichijou Specials",6,"['Sunrise']","['Comedy', 'School', 'Shounen', 'Slice of Life']",Special,2012-2012,PG-13,Sunrise,ComedySchoolShounenSliceofLife
977,"High School DxD Specials",6,"['Genco', 'FUNimation Entertainment', 'Lantis', 'TNK']","['Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",Special,2012-2012,R+,GencoFUNimationEntertainmentLantisTNK,ComedyDemonsEcchiHaremRomanceSchool
1334,"Danshi Koukousei no Nichijou (Daily Lives of High School Boys)",12,"['Sunrise', 'TV Tokyo', 'Square Enix', 'NIS America', 'Inc.', 'Trinity Sound']","['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,2012-2012,PG-13,SunriseTVTokyoSquareEnixNISAmericaInc.TrinitySound,ComedySchoolShounenSliceofLife
906,"Danshi Koukousei no Nichijou Specials",6,"['Sunrise']","['Comedy', 'School', 'Shounen', 'Slice of Life']",Special,2012-2012,PG-13,Sunrise,ComedySchoolShounenSliceofLife
1334,"Danshi Koukousei no Nichijou (Daily Lives of High School Boys)",12,"['Sunrise', 'TV Tokyo', 'Square Enix', 'NIS America', 'Inc.', 'Trinity Sound']","['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,2012-2012,PG-13,SunriseTVTokyoSquareEnixNISAmericaInc.TrinitySound,ComedySchoolShounenSliceofLife
1346,"Gankutsuou (Gankutsuou: The Count of Monte Cristo)",24,"['Gonzo', 'Geneon Universal Entertainment', 'GDH', 'TV Asahi', 'FUNimation Entertainment', 'Media Factory']","['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']",TV,2004-2005,R,GonzoGeneonUniversalEntertainmentGDHTVAsahiFUNimationEntertainmentMediaFactory,DramaMysterySci-FiSupernaturalThriller
446,"Carnival Phantasm",12,"['Lerche', 'Notes']","['Comedy', 'Parody', 'Supernatural']",OVA,2011-2011,PG-13,LercheNotes,ComedyParodySupernatural
519,"Carnival Phantasm EX Season",1,"['Lerche', 'Notes']","['Comedy', 'Supernatural']",OVA,2011-2011,PG-13,LercheNotes,ComedySupernatural
373,"Hetalia World Series",48,"['Studio Deen', 'FUNimation Entertainment']","['Comedy', 'Historical', 'Parody']",ONA,2010-2011,PG-13,StudioDeenFUNimationEntertainment,ComedyHistoricalParody
907,"Hetalia World Series Extra Episodes",4,"['Studio Deen', 'FUNimation Entertainment']","['Comedy', 'Historical', 'Parody']",Special,2011-2012,PG-13,StudioDeenFUNimationEntertainment,ComedyHistoricalParody
75,"Majokko Shimai no Yoyo to Nene (Magical Sisters Yoyo &amp; Nene)",1,"['Aniplex', 'ufotable', 'Starchild Records', 'Tokuma Shoten']","['Fantasy', 'Magic']",Movie,2013-2013,G,AniplexufotableStarchildRecordsTokumaShoten,FantasyMagic
75,"Majokko Shimai no Yoyo to Nene (Magical Sisters Yoyo &amp; Nene)",1,"['Aniplex', 'ufotable', 'Starchild Records', 'Tokuma Shoten']","['Fantasy', 'Magic']",Movie,2013-2013,G,AniplexufotableStarchildRecordsTokumaShoten,FantasyMagic
1452,"Haibane Renmei",13,"['Geneon Universal Entertainment', 'Radix', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Fuji TV', 'Studio Tulip']","['Drama', 'Fantasy', 'Mystery', 'Slice of Life']",TV,2002-2002,PG-13,GeneonUniversalEntertainmentRadixFUNimationEntertainmentKadokawaShotenFujiTVStudioTulip,DramaFantasyMysterySliceofLife
453,"Zan Sayonara Zetsubou Sensei Bangaichi",2,"['Shaft']","['Comedy', 'Parody', 'School']",OVA,2009-2010,R,Shaft,ComedyParodySchool
1482,"Zan Sayonara Zetsubou Sensei",13,"['Shaft']","['Comedy', 'Parody', 'School']",TV,2009-2009,R,Shaft,ComedyParodySchool
1631,"Mahouka Koukou no Rettousei (The irregular at magic high school)",26,"['Madhouse', 'Aniplex', 'Movic', 'Aniplex of America', 'ASCII Media Works']","['Magic', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",TV,2014-2014,R,MadhouseAniplexMovicAniplexofAmericaASCIIMediaWorks,MagicRomanceSchoolSci-FiSupernatural
1631,"Mahouka Koukou no Rettousei (The irregular at magic high school)",26,"['Madhouse', 'Aniplex', 'Movic', 'Aniplex of America', 'ASCII Media Works']","['Magic', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",TV,2014-2014,R,MadhouseAniplexMovicAniplexofAmericaASCIIMediaWorks,MagicRomanceSchoolSci-FiSupernatural
52,"Vampire Hunter D (2000) (Vampire Hunter D: Bloodlust)",1,"['Madhouse', 'Animate Film', 'Movic', 'Discotek']","['Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']",Movie,2000-2000,R,MadhouseAnimateFilmMovicDiscotek,ActionDramaFantasyHorrorRomanceSci-FiVampire
500,"Kore wa Zombie Desu ka? of the Dead OVA",1,"['Studio Deen', 'FUNimation Entertainment', 'Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'The Klock Worx', 'flying DOG']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",OVA,2012-2012,R+,StudioDeenFUNimationEntertainmentKadokawaShotenAT-XKadokawaPicturesJapanTheKlockWorxflyingDOG,ActionComedyEcchiHaremMagicSupernatural
517,"Kore wa Zombie Desu ka? OVA (Is This a Zombie? OVA)",2,"['Studio Deen', 'FUNimation Entertainment']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",OVA,2011-2012,R+,StudioDeenFUNimationEntertainment,ActionComedyEcchiHaremMagicSupernatural
1591,"Kore wa Zombie Desu ka? of the Dead (Is this A Zombie? of the Dead)",10,"['Studio Deen', 'FUNimation Entertainment', 'Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'The Klock Worx', 'flying DOG']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",TV,2012-2012,R,StudioDeenFUNimationEntertainmentKadokawaShotenAT-XKadokawaPicturesJapanTheKlockWorxflyingDOG,ActionComedyEcchiHaremMagicSupernatural
500,"Kore wa Zombie Desu ka? of the Dead OVA",1,"['Studio Deen', 'FUNimation Entertainment', 'Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'The Klock Worx', 'flying DOG']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",OVA,2012-2012,R+,StudioDeenFUNimationEntertainmentKadokawaShotenAT-XKadokawaPicturesJapanTheKlockWorxflyingDOG,ActionComedyEcchiHaremMagicSupernatural
517,"Kore wa Zombie Desu ka? OVA (Is This a Zombie? OVA)",2,"['Studio Deen', 'FUNimation Entertainment']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",OVA,2011-2012,R+,StudioDeenFUNimationEntertainment,ActionComedyEcchiHaremMagicSupernatural
1591,"Kore wa Zombie Desu ka? of the Dead (Is this A Zombie? of the Dead)",10,"['Studio Deen', 'FUNimation Entertainment', 'Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'The Klock Worx', 'flying DOG']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",TV,2012-2012,R,StudioDeenFUNimationEntertainmentKadokawaShotenAT-XKadokawaPicturesJapanTheKlockWorxflyingDOG,ActionComedyEcchiHaremMagicSupernatural
823,"Shukufuku no Campanella (OVA)",1,"['AIC', 'Right Stuf']","['Comedy', 'Ecchi', 'Fantasy']",OVA,2011-2011,R+,AICRightStuf,ComedyEcchiFantasy
2923,"Joou Heika no Petite Angie (Angie Girl)",26,"['Nippon Animation', 'Production Reed']","['Historical', 'Mystery', 'Romance', 'Shoujo']",TV,1977-1978,PG-13,NipponAnimationProductionReed,HistoricalMysteryRomanceShoujo
2566,"Akakichi no Eleven",52,"['TV Tokyo', 'DOGA Productions']","['Sports']",TV,1970-1971,PG-13,TVTokyoDOGAProductions,Sports
275,"Panda no Daibouken",1,"['Toei Animation']","['Adventure']",Movie,1973-1973,PG,ToeiAnimation,Adventure
3111,"Shinseiki Duel Masters Flash",24,"['SynergySP', 'G&amp;G Entertainment']","['Comedy', 'Kids']",TV,2006-2007,G,SynergySPG&amp;GEntertainment,ComedyKids
2887,"Idaten Jump",52,"['Production I.G', 'Aniplex', 'Trans Arts', 'MediaNet']","['Game', 'School', 'Sports']",TV,2005-2006,PG,ProductionI.GAniplexTransArtsMediaNet,GameSchoolSports
1023,"Fantastic Children Special",1,"['Nippon Animation']","['Slice of Life']",Special,2005-2005,G,NipponAnimation,SliceofLife
1038,"Uta Kata Special",1,"['Hal Film Maker', 'Sentai Filmworks', 'gimik']","['Drama', 'Fantasy', 'Magic', 'School']",Special,2005-2005,PG-13,HalFilmMakerSentaiFilmworksgimik,DramaFantasyMagicSchool
1069,"DearS Special",1,"['Hal Film Maker', 'Discotek']","['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']",Special,2005-2005,R+,HalFilmMakerDiscotek,ComedyEcchiHaremRomanceSci-Fi
211,"Alps no Shoujo Heidi (1979) (The Story of Heidi)",1,"['Nippon Animation']","['Drama', 'Historical', 'Slice of Life']",Movie,1979-1979,PG,NipponAnimation,DramaHistoricalSliceofLife
2800,"Youkai Watch (Yo-Kai Watch)",Unknown,"['Oriental Light and Magic']","['Comedy', 'Kids', 'Supernatural']",TV,2014 -2014 ,G,OrientalLightandMagic,ComedyKidsSupernatural
2780,"Ougon Bat (Golden Bat)",52,"['None found', 'add some']","['Sci-Fi', 'Super Power']",TV,1967-1968,PG-13,Nonefoundaddsome,Sci-FiSuperPower
2846,"Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou",12,"['Tesagure! Production Committee']","['Parody', 'School', 'Slice of Life']",TV,2015-2015,PG-13,Tesagure!ProductionCommittee,ParodySchoolSliceofLife
742,"Ace wo Nerae! 2",13,"['Bandai Visual', 'Tokyo Movie Shinsha']","['Drama', 'Shoujo', 'Sports']",OVA,1988-1988,PG-13,BandaiVisualTokyoMovieShinsha,DramaShoujoSports
90,"Digimon Adventure Movie (Digimon: The Movie)",1,"['Toei Animation']","['Action', 'Fantasy', 'Kids', 'Sci-Fi']",Movie,1999-1999,PG,ToeiAnimation,ActionFantasyKidsSci-Fi
1084,"Yuu☆Yuu☆Hakusho Picture Drama",1,"['Studio Pierrot']","['Action', 'Comedy', 'Demons', 'Martial Arts', 'Shounen']",Special,2009-2009,PG-13,StudioPierrot,ActionComedyDemonsMartialArtsShounen
1240,"Utawarerumono Picture Drama",3,"['Frontier Works']","['Comedy', 'Fantasy']",Special,2009-2010,PG-13,FrontierWorks,ComedyFantasy
3062,"Tesagure! Bukatsumono",12,"['VAP', 'Tesagure! Production Committee']","['Parody', 'School', 'Slice of Life']",TV,2013-2013,PG-13,VAPTesagure!ProductionCommittee,ParodySchoolSliceofLife
2991,"Juusen Battle Monsuno (Monsuno: World Master)",52,"['TV Tokyo', 'Dentsu', 'Dentsu Entertainment USA', 'Larx Entertainment']","['Action', 'Adventure']",TV,2012-2013,PG,TVTokyoDentsuDentsuEntertainmentUSALarxEntertainment,ActionAdventure
3037,"MonHun Nikki Girigiri Airou Mura G",13,"['DLE']","['Action', 'Comedy']",TV,2011-2011,None,DLE,ActionComedy
999,"Suisei no Gargantia Specials",2,"['Production I.G', 'Viz Media']","['Action', 'Mecha', 'Sci-Fi']",Special,2013-2013,PG-13,ProductionI.GVizMedia,ActionMechaSci-Fi
3078,"Akuma-kun",42,"['Toei Animation']","['Adventure', 'Fantasy', 'Horror', 'Magic', 'Supernatural']",TV,1989-1990,G,ToeiAnimation,AdventureFantasyHorrorMagicSupernatural
312,"Loups=Garous",1,"['Production I.G', 'Trans Arts', 'Sentai Filmworks']","['Mystery', 'Sci-Fi', 'Thriller']",Movie,2010-2010,R,ProductionI.GTransArtsSentaiFilmworks,MysterySci-FiThriller
967,"Kuroshitsuji Picture Drama",1,"['A-1 Pictures']","['Demons', 'Supernatural']",Special,2010-2010,PG-13,A-1Pictures,DemonsSupernatural
368,"3-gatsu no Lion meets Bump of Chicken",1,"['None found', 'add some']","['Drama', 'Music', 'Seinen']",Music,2014-2014,G,Nonefoundaddsome,DramaMusicSeinen
931,"Hidamari Sketch Specials",2,"['Shaft', 'Lantis', 'Sentai Filmworks']","['Comedy', 'School', 'Slice of Life']",Special,2007-2007,PG-13,ShaftLantisSentaiFilmworks,ComedySchoolSliceofLife
998,"Shakugan no Shana Specials",4,"['J.C.Staff', 'Geneon Universal Entertainment', 'FUNimation Entertainment']","['Comedy', 'Parody']",Special,2006-2007,PG-13,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainment,ComedyParody
1054,"Sola Specials",2,"['Bandai Visual', 'Nomad']","['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",Special,2007-2007,PG-13,BandaiVisualNomad,ComedyRomanceSliceofLifeSupernatural
1084,"Yuu☆Yuu☆Hakusho Picture Drama",1,"['Studio Pierrot']","['Action', 'Comedy', 'Demons', 'Martial Arts', 'Shounen']",Special,2009-2009,PG-13,StudioPierrot,ActionComedyDemonsMartialArtsShounen
1240,"Utawarerumono Picture Drama",3,"['Frontier Works']","['Comedy', 'Fantasy']",Special,2009-2010,PG-13,FrontierWorks,ComedyFantasy
3090,"Hoero! Bun Bun",39,"['TV Tokyo', 'Wako Productions']","['Adventure', 'Slice of Life']",TV,1980-1981,G,TVTokyoWakoProductions,AdventureSliceofLife
1918,"Selector Spread WIXOSS",12,"['J.C.Staff', 'FUNimation Entertainment', 'Warner Bros.']","['Game', 'Psychological']",TV,2014-2014,R,J.C.StaffFUNimationEntertainmentWarnerBros.,GamePsychological
2012,"Selector Infected WIXOSS",12,"['J.C.Staff', 'FUNimation Entertainment', 'Warner Bros.']","['Game', 'Psychological']",TV,2014-2014,R,J.C.StaffFUNimationEntertainmentWarnerBros.,GamePsychological
3069,"Sengoku Collection",26,"['TV Tokyo', 'Brains Base', 'NAS', 'Right Stuf', 'Sengoku Collection Production Committee', 'ZERO-A']","['Fantasy', 'Parody', 'Samurai']",TV,2012-2012,PG-13,TVTokyoBrainsBaseNASRightStufSengokuCollectionProductionCommitteeZERO-A,FantasyParodySamurai
2745,"Cross Fight B-Daman eS",52,"['TV Tokyo', 'd-rights']","['Kids']",TV,2012-2013,G,TVTokyod-rights,Kids
1055,"Grisaia no Rakuen Specials",5,"['None found', 'add some']","['Comedy', 'Ecchi']",Special,2015-2015,R+,Nonefoundaddsome,ComedyEcchi
1428,"Grisaia no Rakuen",10,"['Frontier Works', 'Sentai Filmworks', '8bit']","['Drama', 'Harem', 'Psychological', 'Romance']",TV,2015-2015,R+,FrontierWorksSentaiFilmworks8bit,DramaHaremPsychologicalRomance
2810,"Mahou no Star Magical Emi",38,"['Studio Pierrot']","['Comedy', 'Magic', 'Shoujo']",TV,1985-1986,PG,StudioPierrot,ComedyMagicShoujo
984,"HeatGuy J Special",1,"['Bandai Visual', 'Satelight', 'FUNimation Entertainment']","['Action', 'Adventure', 'Mecha', 'Police', 'Sci-Fi']",Special,2003-2003,PG-13,BandaiVisualSatelightFUNimationEntertainment,ActionAdventureMechaPoliceSci-Fi
2617,"Tsurupika Hagemaru (Little Baldy Hagemaru)",59,"['None found', 'add some']","['Comedy', 'Kids']",TV,1988-1989,PG,Nonefoundaddsome,ComedyKids
2806,"Gokujou!! Mecha Mote Iinchou",51,"['TV Tokyo', 'Shogakukan Productions', 'SynergySP', 'Ryukyu Asahi Broadcasting']","['Comedy', 'Romance', 'School', 'Shoujo']",TV,2009-2010,PG,TVTokyoShogakukanProductionsSynergySPRyukyuAsahiBroadcasting,ComedyRomanceSchoolShoujo
2626,"Maple Town Monogatari (Maple Town)",52,"['Toei Animation']","['Fantasy', 'Slice of Life']",TV,1986-1987,G,ToeiAnimation,FantasySliceofLife
1174,"Amagami SS+ Plus Picture Drama",2,"['AIC']","['Romance']",Special,2012-2012,PG-13,AIC,Romance
