_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
47336,3023,1363,Wakako-zake,SeinenSliceofLife,12,2015-2015,TV,OfficeDCI,Wakako-zake,BasedonaMangaFoodandBeverageSliceofLife,12,2015,TV,OfficeDCI,1
36145,916,7265,Inu x Boku SS Special (Inu X Boku Secret Service Special),ComedyShounenSupernatural,1,2012-2012,Special,AniplexDavidProductionSentaiFilmworks,Lupin III Special 7: The Pursuit of Harimao's Treasure,ActionThieves,1,1995,TV Special,TMSEntertainment,0
19092,2763,3656,Oyayubi Hime Monogatari (Thumbelina: A Magical Story),AdventureFantasyShoujo,26,1992-1992,TV,EnokiFilms,Konchuu Monogatari Minashigo Hutch,AdventureAnimalProtagonistsFamilyFriendly,91,1970 - 1971,TV,TatsunokoPro.,0
46765,3012,1428,Vividred Operation,ActionSci-Fi,12,2013-2013,TV,AniplexA-1PicturesMainichiBroadcastingAniplexofAmerica,Vividred Operation,ActionPantyShotsSciFiSeinenSuperpowers,12,2013,TV,A-1Pictures,1
53895,2746,8766,Dan Doh!!,AdventureShounenSports,26,2004-2004,TV,TokyoKidsHoriproBandaiEntertainment,Dan Doh!!,FamilyFriendlySports,26,2004,TV,TokyoKids,1
39113,403,343,Tokyo Ravens Specials,ShounenSupernatural,3,2013-2014,ONA,GeneonUniversalEntertainmentFUNimationEntertainmentTokyoMX,Tokyo Ravens Specials,,3,2013 - 2014,Web,,1
12741,2405,2259,Tetsujin 28-gou (1980) (The New Adventures of Gigantor),ActionMecha,51,1980-1981,TV,TokyoMovieShinshaStudioJack,Little Nemo: Adventures in Slumberland Pilot,AdventureFamilyFriendlyFantasyShorts,1,1984,Other,,0
30173,90,6352,Digimon Adventure Movie (Digimon: The Movie),ActionFantasyKidsSci-Fi,1,1999-1999,Movie,ToeiAnimation,JoJo’s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ActionAdventureAnimalAbuseBasedonaMangaComedyExplicitViolenceMonster-of-the-weekSupernatural,24,2015,TV,DavidProduction,0
25221,1208,5297,Gundam Build Fighters Specials,ComedyMecha,3,2014-2014,Special,Sunrise,Princess Princess Specials,ComedyCrossdressingOmakeSchoolLife,12,2006,DVD Special,StudioDeen,0
8945,2904,1606,Shirayuki Hime no Densetsu (The Legend of Snow White),AdventureFantasyRomance,52,1994-1995,TV,TatsunokoProductions,"Kimba, the White Lion",AnimalProtagonistsFamilyFriendly,52,1965 - 1966,TV,MushiPro,0
33048,112,6822,Genius Party Beyond,DementiaFantasyMusicSci-Fi,5,2008-2008,Movie,Studio4°C,Genius Party Beyond,Collections,5,2008,Movie,Studio4\xc2\xb0C,1
44444,3090,4003,Hoero! Bun Bun,AdventureSliceofLife,39,1980-1981,TV,TVTokyoWakoProductions,Hoero! Bun Bun,,39,1980 - 1981,TV,,1
6516,1066,1092,Shirobako Specials,AdventureComedy,2,2015-2015,Special,P.A.WorksWarnerBros.,Joshikousei Specials,,3,2006,DVD Special,ARMS,0
50750,2995,1740,Mission-E,ActionComedySchoolSci-Fi,12,2008-2008,TV,StudioDeen,Mission-E,ActionOriginalWorkSciFiSuperpowers,12,2008,TV,StudioDeen,1
19290,1036,3733,Shin Tenchi Muyou! Specials,ComedyRomanceSci-FiShounen,6,1997-1997,Special,AICPioneerLDC,Prism Ark Specials,,6,2007 - 2008,DVD Special,,0
44287,3087,730,Galilei Donna,ActionAdventureSci-Fi,11,2013-2013,TV,AniplexA-1PicturesFujiTVDiscotek,Galilei Donna,noitaminASciFi,11,2013,TV,A-1Pictures,1
43076,3073,413,Captain Earth,ActionMechaRomanceSci-FiSpace,25,2014-2014,TV,BonesAvexEntertainmentDentsuShochikuMainichiBroadcastingSentaiFilmworksBandaiNamcoGamesGoodSmileCompany,Captain Earth,ActionAliensMechaNudityOriginalWorkSciFi,25,2014,TV,Bones,1
37695,359,2090,Koi Tsubomi,FantasyMusic,1,2006-2006,Music,Nonefoundaddsome,Koi Tsubomi,FamilyFriendlyMinnanoUta,1,2006,Music Video,,1
51817,2674,3638,Majin Bone,Game,52,2014-2015,TV,ToeiAnimation,Majin Bone,,52,2014 - 2015,TV,ToeiAnimation,1
52980,2714,8759,Dance with Devils,DemonsRomanceShoujoSupernatural,12,2015 -2015 ,TV,FUNimationEntertainmentBrainsBaseDIVEIIEntertainment,Dance with Devils,DemonsOriginalWorkReverseHaremRomanceSupernatural,1+,2015 - ?,TV,Brains-Base,1
6565,956,1093,Potemayo Specials,ComedySchoolSeinen,6,2007-2008,Special,J.C.Staff,High School Girls Specials,,3,2006,DVD Special,ARMS,0
27591,1110,5915,Grisaia no Kajitsu Specials,ComedyEcchi,6,2014-2015,Special,8bit,Hidamari Sketch x 365 Specials,ComedyMoeSchoolLife,2,2009,TV Special,Shaft,0
25500,5,5343,Howl no Ugoku Shiro (Howl&#039;s Moving Castle),AdventureDramaFantasyRomance,1,2004-2004,Movie,StudioGhiblid-rightsTokumaShotenWaltDisneyStudios,Howl's Moving Castle,AdventureBasedonaNovelFamilyFriendlyFantasyMagic,1,2004,Movie,StudioGhibli,1
14299,1072,2561,Dragon Ball Specials,ComedyFantasyShounenSuperPower,2,1988-1988,Special,ToeiAnimation,Wedding Peach Specials,,2,1995,DVD Special,,0
20802,2507,4101,Super Seisyun Brothers,ComedyJoseiSliceofLife,14,2013-2013,TV,AICAICPlus+,Amada Anime Series: Super Mario Brothers,AdventureBasedonaVideoGameFamilyFriendlyFantasy,3,1989,OVA,,0
24232,993,5135,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Classroom_Crisis Special,ComedyOriginalWorkSchoolLifeSciFi,DVD Special ,2015,DVD Special,Lay-duce,0
7566,1104,1320,Mayoi Neko Overrun! Specials,ComedyEcchi,6,2010-2010,Special,AIC,Yama no Susume 2 Specials,,2,2014 - 2015,DVD Special,8-Bit,0
13235,1116,2333,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,ActionComedyKidsShounenSuperPower,1,2007-2007,Special,TVAsahi,Arashi no Yoru ni: Himitsu no Tomodachi,AnimalProtagonistsBasedonaNovelFamilyFriendly,26,2012,TV,SparkyAnimation,0
9591,889,1717,Tenshi Kinryouku (Angel Sanctuary),ActionDramaRomanceShoujoSupernatural,3,2000-2000,OVA,BandaiVisualHalFilmMakerAICLantisMediaBlasters,Angel Sanctuary,AngelsBasedonaMangaIncestReincarnationViolence,3,2000,OVA,HalFilmMaker,1
10544,1961,1863,Groove Adventure Rave (Rave Master),AdventureComedyFantasyRomanceShounen,51,2001-2002,TV,StudioDeenTBSKodanshaTOKYOPOP,Pokemon: Pikachu's Great Ice Adventure,AnimalProtagonistsFamilyFriendlyFantasyMonsters,1,2008,Other,OLM,0
38270,600,7538,Black_Rock Shooter (OVA),ActionDramaSchoolSliceofLife,1,2010-2010,OVA,RakuonshaOrdetGoodSmileCompany,Black Rock Shooter,ActionFantasyOriginalWorkSchoolLifeSliceofLife,1,2010,OVA,Ordet,1
52359,2686,8925,God Mazinger,ActionFantasyMecha,23,1984-1984,TV,TokyoMovieShinshaDynamicPlanning,God Mazinger,,23,1984,TV,,1
35829,160,7219,Space Adventure Cobra (Space Adventure Cobra: The Movie),ActionAdventureSci-FiSpace,1,1982-1982,Movie,TMSEntertainmentDiscotek,One Piece: The Desert Princess and the Pirates - Adventures in Alabasta Prologue,Pirates,1,2007,OVA,ToeiAnimation,0
46601,3138,1733,Juuou Mujin no Fafnir,FantasyHaremRomanceSchool,12,2015-2015,TV,DiomedeaTBSNipponColumbia,Juuou Mujin no Fafnir,ActionBasedonaLightNovelFantasySchoolLife,12,2015,TV,Diomedea,1
52196,2683,170,DNA_,ComedyRomanceSci-Fi,12,1994-1994,TV,MadhouseStudioDeenStarchildRecordsMovicCentralParkMediaDiscotekNipponTelevisionNetworkCorporation,DNA_,BasedonaMangaComedyRomanceSciFi,12,1994,TV,StudioDeen,1
12248,1149,2165,Mini Van Special,ComedyGame,1,2013-2013,Special,DLE,Nodame Cantabile: Finale Special,ClassicalMusicComedyEuropeMusicRomance,1,2010,DVD Special,J.C.Staff,0
27706,92,5960,Ghost in the Shell (2015),ActionMechaPolicePsychologicalSci-Fi,1,2015-2015,Movie,ProductionI.GFUNimationEntertainment,Ghost in the Shell 2: Innocence,CyberpunkCyborgsFuturisticHackingSciFi,1,2004,Movie,ProductionI.G,0
28177,954,6031,Rurouni Kenshin Recap (Samurai X Recap),ActionAdventureComedyHistoricalRomanceSamurai,1,1997-1997,Special,StudioGallopStudioDeenSMEVisualWorksFujiTV,Rurouni Kenshin Movie,BasedonaMangaDramaFeudalJapanSamuraiSwordplay,1,1997,Movie,Gallop,1
54525,2783,9503,Absolute Duo,ActionEcchiHaremRomanceSchoolSupernatural,12,2015-2015,TV,FUNimationEntertainmentHalfH.PStudioAT-X8bitfengShowgate,Absolute Duo,ActionBasedonaLightNovelEcchiFantasyHaremRomanceSchoolLife,12,2015,TV,8-Bit,1
800,2884,142,Amaenaide yo!! (Ah My Buddha),ComedyEcchiHaremRomanceSupernatural,12,2005-2005,TV,StudioDeenRightStufMediaBlasters,Amaenaideyo!! Special,BasedonaMangaComedyEcchiNudity,1,2005,DVD Special,StudioDeen,1
42433,466,8317,Black Jack,Drama,12,1993-2011,OVA,AnimaxTezukaProductionsCentralParkMedia,Black Jack,DramaEpisodic,61,2004 - 2006,TV,TezukaProductions,1
25649,1229,5378,Gag Manga Biyori Jump Festa 2002 Special,Comedy,1,2002-2002,Special,DAXProduction,Lupin III Special 21: Lupin III vs Detective Conan,ActionComedyCrossoverDetectivesThieves,1,2009,TV Special,TokyoMovie,0
35823,11,7219,Kaguya-hime no Monogatari (The Tale of the Princess Kaguya),FantasyHistorical,1,2013-2013,Movie,StudioGhibliGKids,One Piece: The Desert Princess and the Pirates - Adventures in Alabasta Prologue,Pirates,1,2007,OVA,ToeiAnimation,0
31106,1412,6518,Dragon Ball,AdventureComedyFantasyMartialArtsShounenSuperPower,153,1986-1989,TV,ToeiAnimationFUNimationEntertainmentFujiTV,Dragon Ball Super,ActionAliensFantasyHandtoHandCombatMartialArtsShounenSuperpowers,14+,2015 - ?,TV,ToeiAnimation,0
10871,257,1943,Chocchan Monogatari,DramaHistoricalSliceofLife,1,1996-1996,Movie,TriangleStaff,Pattenrai!! ~Minami no Shima no Mizu Monogatari~,HistoricalSliceofLife,1,2009,Movie,MushiPro,0
38549,383,851,Inferno Cop,ActionPolice,13,2012-2013,ONA,CoMixWaveFilmsTrigger,Inferno Cop,AnimeBanchoComedy,13,2012 - 2013,Web,StudioTrigger,1
37930,363,335,Utopia,Music,1,2014-2014,Music,P.A.Works,Utopia,,1,2014,Music Video,P.A.Works,1
24434,984,5144,HeatGuy J Special,ActionAdventureMechaPoliceSci-Fi,1,2003-2003,Special,BandaiVisualSatelightFUNimationEntertainment,Food Wars! Shokugeki no Souma: Jump Festa 2015 Special,BasedonaMangaCulinarySchoolFoodandBeverageShounen,Other ,2015,Other,BasedonaManga,0
1961,2663,368,Aiura,ComedySchoolShounenSliceofLife,12,2013-2013,TV,PonyCanyonTohokushinshaFilmCorporationLIDENFILMS,Aiura,BasedonaMangaComedySchoolLife,12,2013,TV,LIDENFILMS,1
3924,980,704,Galaxy Angel 3 Specials,ComedySci-Fi,2,2003-2003,Special,BroccoliBandaiEntertainment,Bakuretsu Tenshi: Infinity Specials,,3,2007,DVD Special,GONZO,0
8749,1082,1553,Toaru Kagaku no Railgun Specials,Comedy,2,2010-2010,Special,J.C.Staff,Isshuukan Friends. Specials,,12,2014,DVD Special,Brains-Base,0
28671,1817,6110,Tetsuwan Birdy Decode (Birdy the Mighty Decode),ActionComedySci-Fi,13,2008-2008,TV,AniplexA-1PicturesFUNimationEntertainment,Tetsuwan Birdy Decode 2,ActionAliensBasedonaMangaBodySharingGenderBenderPoliceSciFi,12,2009,TV,A-1Pictures,0
4345,1043,759,Mokke Specials (Mokke Special Episodes),MysterySliceofLifeSupernatural,2,2008-2008,Special,MadhouseKodansha,Angel Tales Specials,AngelsFantasyHaremOriginalWorkRomance,2,2002,DVD Special,Wonderfarm,0
28878,1039,6134,Vampire Knight Special,ComedyShoujoVampire,1,2008-2008,Special,StudioDeenNAS,Kidou Senshi Gundam 00 Special Edition I: Celestial Being,,1,2009,OVA,,0
6610,1916,1096,Ookami Shoujo to Kuro Ouji (Wolf Girl and Black Prince),ComedyRomanceSchoolShoujo,12,2014-2014,TV,VAPYomiuriTelecastingCorporationTYOAnimationsSentaiFilmworksNipponTelevisionNetworkCorporation,Ookami Shoujo to Kuro Ouji Recap,BasedonaMangaRecap,1,2014,TV Special,TYOAnimations,1
13311,967,2347,Kuroshitsuji Picture Drama,DemonsSupernatural,1,2010-2010,Special,A-1Pictures,A Dark Rabbit has Seven Lives Picture Drama,BasedonaLightNovelPictureDrama,6,2011 - 2012,DVD Special,Zexcs,0
34768,1187,7055,Inugami-san to Nekoyama-san Special,ComedySchoolShoujoAi,1,2014-2014,Special,DAXProductionSevenDreamCreation,Yowapeda: Special Ride,Cycling,1,2013,OVA,TMSEntertainment,0
16654,2947,3126,Duel Masters Cross Shock,ActionAdventureComedyShounen,50,2010-2011,TV,ShogakukanProductions,Duel Masters Cross Shock,BasedonaMangaCardBattlesFamilyFriendlyShounen,50,2010 - 2011,TV,ShogakukanMusic&DigitalEntertainment,1
19816,1021,3819,Pokemon Diamond &amp; Pearl Specials,ActionComedyFantasyKids,2,2011-2011,Special,OrientalLightandMagic,Sweet Valerian Specials,,8,2005,DVD Special,,0
6851,1302,1149,Shirobako,ComedyDrama,24,2014-2015,TV,SotsuAgencyP.A.WorksMovicSentaiFilmworksWarnerBros.TheKlockWorxShowgate,Shirobako,AnimeIndustryComedyDramaOriginalWorkOtakuCultureSliceofLifeWorkLife,24,2014 - 2015,TV,P.A.Works,1
11123,1170,2011,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Bladedance of Elementalers Specials,,6,2014 - 2015,DVD Special,TNK,0
12280,1506,2172,Hokuto no Ken (Fist of the North Star),ActionDramaMartialArtsSci-FiShounen,109,1984-1987,TV,ToeiAnimationDiscotek,Hikaru no Go: Journey to the North Star Cup,BoardGamesShounenSupernaturalTournaments,1,2004,TV Special,StudioPierrot,0
12513,1064,2218,Ichigo 100% Special 2 (Strawberry 100%),ComedyEcchiRomanceShounen,1,2005-2005,Special,Nonefoundaddsome,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen Special,,1,2015,DVD Special,KyotoAnimation,0
52929,2713,1914,Azuki-chan,ComedyRomanceShoujoSliceofLife,117,1995-1998,TV,Madhouse,Azuki-chan,ComedyOriginalWorkRomanceSchoolLifeSliceofLife,117,1995 - 1998,TV,MADHOUSE,1
18149,1165,3390,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,6,2014-2014,Special,A-1Pictures,Robot Girls Z Specials,ActionComedyParody,3,2014,DVD Special,ToeiAnimation,0
54718,2786,3333,Ashita e Free Kick,Sports,52,1992-1993,TV,ProductionReed,Ashita e Free Kick,OriginalWorkSoccerSports,52,1992,TV,AshiProductions,1
792,1043,142,Mokke Specials (Mokke Special Episodes),MysterySliceofLifeSupernatural,2,2008-2008,Special,MadhouseKodansha,Amaenaideyo!! Special,BasedonaMangaComedyEcchiNudity,1,2005,DVD Special,StudioDeen,0
18577,225,3553,Aru Machi Kado no Monogatari (Tales of the Street Corner),DramaMusicRomance,1,1962-1962,Movie,MushiProductions,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,FantasyPersoninaStrangeWorld,3,1993 - 1994,OVA,,0
35753,1165,7197,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,6,2014-2014,Special,A-1Pictures,Maria-sama ga Miteru Specials,ComedyOmakeShoujo-ai,7,2004,DVD Special,StudioDeen,0
5713,1350,924,Kaichou wa Maid-sama! (Maid-Sama!),ComedyRomanceSchoolShoujo,26,2010-2010,TV,J.C.StaffGeneonUniversalEntertainmentTBSHakusenshaHalfH.PStudioSentaiFilmworks,Okusama ga Seito Kaichou!,BasedonaMangaComedyEcchiNudityRomanceSchoolLifeSexualContentSuddenGirlfriendAppearance,12,2015,TV,Seven,0
32919,1004,6808,Bokura wa Minna Kawaisou Specials,Comedy,14,2014-2015,Special,BrainsBase,Baka to Test to Shoukanjuu Specials,ComedyEcchiOmake,6,2010,DVD Special,SILVERLINK,0
37796,362,2284,Weekender Girl,Music,1,2012-2012,Music,Sega,Weekender Girl,Vocaloid,1,2012,Music Video,,1
32533,236,6752,Fusha no Sha (To Shoot Without Shooting),AdventureHistoricalMartialArtsSamuraiSupernatural,1,1988-1988,Movie,ShanghaiAnimationFilmStudio,Fusha no Sha,ShortsStopMotionAnimation,1,1988,Movie,,1
46215,3125,2838,Getsumen To Heiki Mina,ComedyParodySci-Fi,11,2007-2007,TV,GonzoPonyCanyonStudioTulipSonyMusicEntertainment,Getsumen To Heiki Mina,AliensComedyMagicMagicalGirl,11,2007,TV,GONZO,1
8070,3029,1449,Meme Iroiro Yume no Tabi (The Many Dream Journeys of Meme),AdventureKidsSci-Fi,127,1983-1985,TV,NipponAnimationTBS,Dr. Slump Movie 4: The Secret of Nanaba Castle,,1,1984,Movie,ToeiAnimation,0
32284,118,6716,Slayers Return (Slayers Movie 2),AdventureComedyFantasyMagicShounen,1,1996-1996,Movie,J.C.StaffADVFilms,Slayers Revolution,AdventureBasedonaLightNovelComedyFantasyMagic,13,2008,TV,J.C.Staff,0
29319,1707,6188,Accel World,ActionGameRomanceSchoolSci-FiShounen,24,2012-2012,TV,SunriseGencoVizMediaRakuonshaWarnerBros.flyingDOGASCIIMediaWorks,Accel World,ActionBasedonaLightNovelFuturisticSciFiVirtualReality,24,2012,TV,Sunrise,1
50664,2992,1920,Kokoro Toshokan,ComedyDramaSliceofLife,13,2001-2002,TV,StudioDeenVictorEntertainment,Kokoro Toshokan,BasedonaMangaComedyFantasySliceofLife,13,2001 - 2002,TV,StudioDeen,1
53597,2730,9473,Morita-san wa Mukuchi. 2,ComedySchoolSliceofLife,13,2011-2011,TV,DAXProductionTakeshoboSeven,Morita-san wa Mukuchi. 2,BasedonaMangaComedySchoolLifeSliceofLife,13,2011,TV,Seven,1
19242,1908,3724,Tales of the Abyss,AdventureDramaFantasy,26,2008-2009,TV,SunriseBandaiVisualFUNimationEntertainmentAnimaxBandaiEntertainmentAtelierMusa,Little Cry of The Abyss,Vocaloid,1,2012,Music Video,,0
34179,487,6989,Mobile Suit Gundam 00 Special Edition,ActionDramaMechaMilitarySci-Fi,3,2009-2010,OVA,SunriseSotsuAgencyAsatsuDKMainichiBroadcasting,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,,1,2005,TV Special,Sunrise,0
31956,1170,6674,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Kuroshitsuji 2 Specials,,6,2010 - 2011,DVD Special,A-1Pictures,0
41774,452,597,Shijou Saikyou no Deshi Kenichi OVA,ActionComedyMartialArtsSchoolShounen,11,2012-2014,OVA,BrainsBase,Shijou Saikyou no Deshi Kenichi OVA,ActionHandtoHandCombatMartialArtsShounen,11,2012 - 2014,OVA,Brains-Base,1
13594,1190,2385,I&#039;&#039;s Pure Bonus,ComedyEcchiRomance,5,2005-2006,Special,StudioPierrotVizMedia,I''s Pure Bonus,,5,2005 - 2006,DVD Special,ARMS,1
36062,1103,7247,Genshiken Nidaime Specials,ComedyParodySliceofLife,4,2013-2013,Special,ProductionI.GStarchildRecords,Letter Bee Reverse Specials,,25,2010 - 2011,DVD Special,StudioPierrot,0
54198,2761,680,Lemon Angel Project,DramaMusic,13,2006-2006,TV,Radix,Lemon Angel Project,IdolsMusic,13,2006,TV,Radix,1
45275,3104,1202,Yurumates 3D Plus,ComedySeinenSliceofLife,13,2012-2012,TV,DAXProductionTakeshoboC2CRightGaugeDwangoMusicEntertainment,Yurumates 3D Plus,BasedonaMangaBoardingHouseComedySliceofLife,13,2012,TV,C2C,1
53914,2749,2138,Ketsuekigata-kun!,Comedy,12,2013-2013,TV,FeelEarthStarEntertainment,Ketsuekigata-kun!,BasedonaMangaComedyScience,13,2013,TV,Feel,1
38061,368,3987,3-gatsu no Lion meets Bump of Chicken,DramaMusicSeinen,1,2014-2014,Music,Nonefoundaddsome,3-gatsu no Lion meets Bump of Chicken,,1,2014,Music Video,,1
16854,1212,3166,Gokukoku no Brynhildr Special (Brynhildr in the Darkness Special),ComedyEcchiHaremSci-FiSeinen,1,2014-2014,Special,VAPArmsSentaiFilmworks,Harukanaru Toki no Naka de 3: Onsen Chibi Special,ComedyFantasy,1,2008,DVD Special,Yumeta,0
16263,197,2992,Mobile Suit Gundam F91,DramaMechaMilitarySci-FiShounenSpace,1,1991-1991,Movie,SunriseShochikuBandaiEntertainmentAtelierMusa,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,MechaSciFi,1,1992,Other,Sunrise,0
37703,361,1931,Renkyori Enai,Music,1,2011-2011,Music,Nonefoundaddsome,Renkyori Enai,,1,2011,Music Video,,1
20291,1570,3962,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Shinshaku Sengoku Eiyuu Densetsu Sanada Juu Yuushi The Animation TV,FeudalJapanHistoricalNinjaWar,12,2005,TV,GroupTAC,0
39371,411,424,Tooi Sekai,DramaRomance,1,1999-1999,ONA,Nonefoundaddsome,Tooi Sekai,BlackandWhiteFamilyFriendlyRomanceShorts,1,1999,Web,,1
39137,404,1052,Kyou no Asuka Show,ComedyEcchiSeinen,20,2012-2013,ONA,LantisHalfH.PStudioSilverLink,Kyou no Asuka Show,ComedyEcchiPantyShotsSliceofLife,20,2012 - 2013,Web,SILVERLINK,1
41695,447,5942,FLCL,ActionComedyDementiaMechaParodySci-Fi,6,2000-2001,OVA,GainaxProductionI.GStarchildRecordsFUNimationEntertainmentGANSIS,FLCL,ActionComedyComingofAgeOriginalWorkRobotsRomanceSciFiSeinen,6,2000 - 2001,OVA,Gainax,1
40711,432,7443,Hunter x Hunter OVA,ActionAdventureShounenSuperPower,8,2002-2002,OVA,NipponAnimation,Hunter x Hunter OVA,ActionAdventureBasedonaMangaMartialArtsShounenSuperpowers,8,2002,OVA,NipponAnimation,1
13199,2273,2329,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Queen's Blade: Gyokuza wo Tsugumono Specials,ComedyEcchiExplicitSexPantyShots,6,2009 - 2010,DVD Special,ARMS,0
34085,217,6975,eX-Driver the Movie,ActionAdventureCarsComedySci-FiShounen,1,2002-2002,Movie,BandaiVisualActasGenco,Cardcaptor Sakura: The Movie,FamilyFriendlyMagicalGirlShoujo,1,1999,Movie,MADHOUSE,0
6121,378,1025,Nihon Animator Mihonichi (Japan Anima(tor)&#039;s Exhibition),ActionDementiaEcchiFantasyMechaMilitaryMusicSchoolSci-FiSpaceSupernatural,35,2014-2015,ONA,StudioKharaDwangoTrigger,Pictures at an Exhibition,Collections,1,1966,Movie,MushiPro,0
48437,3040,1325,Tactical Roar,ComedyMilitaryRomanceSci-Fi,13,2006-2006,TV,BandaiVisualActasLantis,Tactical Roar,,13,2006,TV,Actas,1
41242,441,609,Hybrid Child,DramaHistoricalRomanceSci-FiShounenAi,4,2014-2015,OVA,StudioDeenLantis,Hybrid Child,AndroidsDramaFeudalJapanHistoricalRobotsRomanceSamuraiShounen-ai,4,2014,OVA,StudioDeen,1
19720,38,3787,Flanders no Inu (Movie) (The Dog of Flanders),AdventureDrama,1,1997-1997,Movie,NipponAnimationShochikuFujiTVPioneerLDC,The Familiar of Zero: Futatsuki no Kishi,BasedonaLightNovelComedyFantasyMagicMagicSchoolMaster-ServantRelationshipPersoninaStrangeWorldTsundere,12,2007,TV,J.C.Staff,0
17380,934,3281,Ie Naki Ko Remi Specials,AdventureDrama,3,1997-1997,Special,NipponAnimation,SoulTaker Specials,Omake,3,,DVD Special,,0
42733,3072,2977,Blue Dragon,AdventureComedyFantasySupernatural,51,2007-2008,TV,StudioPierrotVizMediaPonyCanyon,Blue Dragon,AdventureBasedonaVideoGameFantasyShounen,51,2007 - 2008,TV,StudioPierrot,1
7337,1287,1281,JoJo no Kimyou na Bouken (TV) (JoJo&#039;s Bizarre Adventure),ActionAdventureShounenSupernatural,26,2012-2013,TV,YomikoAdvertisingDavidProductionWarnerBros.TheKlockWorx,Fantastic Adventure of Yohko: Leda,ActionAdventureFantasyMechaMusicPersoninaStrangeWorldSciFi,1,1985,OVA,,0
29801,1240,6290,Utawarerumono Picture Drama,ComedyFantasy,3,2009-2010,Special,FrontierWorks,Utawarerumono: The False Mask,ActionBasedonaVisualNovelFantasy,2+,2015 - ?,TV,WHITEFOX,0
26513,1892,5629,Cinderella Monogatari (The Story of Cinderella),AdventureFantasyKidsRomance,26,1996-1996,TV,TatsunokoProductions,Xiongmao Monogatari Tao Tao,,1,1981,Movie,1981,0
31277,923,6562,Hourou Musuko Specials (Wandering Son Specials),DramaSchool,2,2011-2011,Special,AniplexAIC,Black Lagoon Specials,ComedyParody,7,2009 - 2010,DVD Special,MADHOUSE,0
30155,1306,6344,Ookami to Koushinryou II (Spice and Wolf II),AdventureFantasyHistoricalRomance,12,2009-2009,TV,ImaginFUNimationEntertainmentBrainsBaseflyingDOG,Spice and Wolf II,AdventureBasedonaLightNovelFantasy,12,2009,TV,Brains-Base,1
22629,1142,4672,Kyoushirou to Towa no Sora Specials,DramaMagicRomanceShounen,6,2007-2007,Special,TNK,Peeping Life: The Perfect Emotion Specials,,6,2010,DVD Special,CoMixWaveInc.,0
39714,417,1212,Miyakawa-ke no Kuufuku,SliceofLife,10,2013-2013,ONA,OrdetEncourageFilms,Miyakawa-ke no Kuufuku,ComedySchoolLifeSliceofLife,10,2013,Web,Ordet,1
39955,421,4687,Ninja Slayer From Animation,Action,26,2015-2015,ONA,StarchildRecordsFUNimationEntertainmentTriggerGrooove,Ninja Slayer From Animation,ActionBasedonaNovelComedyDramaNinjaSciFiViolence,26,2015,Web,StudioTrigger,1
21487,1152,4334,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Queen's Blade: Vanquished Queens Specials,EcchiEmotionalAbuseExplicitSexFantasyPhysicalAbusePiratesSexualAbuse,4,2013 - 2014,DVD Special,ARMS,0
20534,1172,3989,No Game No Life Specials,EcchiFantasyGame,6,2014-2014,Special,MadhouseMediaFactorySentaiFilmworks,Smash Hit Specials,,4,,DVD Special,StudioLive,0
17545,1153,3291,Umineko no Naku Koro ni Specials (When the Seagulls Cry Specials),ComedyParody,26,2009-2010,Special,StudioDeenFrontierWorks,Yuusha ni Nare Nakatta Ore wa Shibushibu Shuushoku o Ketsui Shimashita. Specials,BasedonaLightNovelComedy,5,2014,DVD Special,asread,0
17888,2043,3343,Afro Samurai,ActionAdventureSamurai,5,2007-2007,TV,GonzoDentsuFUNimationEntertainmentVictorEntertainmentPonyCanyonFujiTV,Samurai Spirits 2: Asura Zanmaden,Action,2,1999,OVA,Asiadou,0
8802,2348,1564,Anyamal Tantei Kiruminzoo,ComedyMagicShoujo,50,2009-2010,TV,HalFilmMakerSatelight,Anyamaru Tantei Kiruminzuu,MagicMagicalGirlOriginalWorkShoujo,50,2009 - 2010,TV,HalFilmMaker,1
